id,name,symbol,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,cmc_rank,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,mineable,exchange,payments
10640,Kawakami,KAWA,4,2021-06-25 0:00:00,1.00E+12,0,1.00E+12,4328,6.05E-07,59615.51011,-25.8167,0.08621973,-4.71925514,-45.44033927,-46.66073285,-71.49536758,142.4288383,0,0,604994.44,No,No,No
8678,EHash,EHASH,3,2021-03-03 0:00:00,2.00E+07,0,0,4329,0.040746237,59483.18968,38.3553,-0.54468112,-0.39772193,-25.82399202,-34.01571557,-38.75592561,-42.34322803,0,0,814924.75,No,No,No
9861,Float Protocol: Float,FLOAT,4,2021-05-17 0:00:00,-1.00E+05,0,0,4330,1.40287581,59300.89518,-73.6446,-0.66799229,-1.43798279,-0.65498353,-5.95629163,-5.90479745,-12.53109839,0,0,0,No,No,No
11104,Artery Network,ARTR,1,2021-07-29 0:00:00,4.00E+09,0,0,4331,0.035838739,59195.31417,-21.5816,-0.5087013,-1.28258747,-23.44710937,-3.52783444,39.84663567,-7.3254643,0,0,143354956.9,No,No,No
19488,Helena Financial,HELENA,1,2022-04-12 15:41:50,-1.00E+05,0,315000,4332,4.158930772,59145.1787,-40.0729,-0.64981391,-2.04470799,-54.3329738,-68.27357791,-49.82631538,-49.82631538,0,0,0,No,No,No
17656,Scrap,SCRAP,2,2022-01-26 9:21:40,-1.00E+05,0,5.00E+06,4333,2.268470068,59125.74033,86.7647,-3.5768875,-0.933836,-53.26864917,-38.92839169,-37.87334679,-10.75522341,0,0,11342350.34,No,No,No
19872,Oceans Finance,OCEANS,1,2022-04-30 16:12:27,8.00E+08,0,983039.6248,4334,1.158324415,59109.03409,-22.8705,-0.83140487,-3.01429108,68.55045536,207.7001885,207.7001885,207.7001885,0,0,926659531.7,No,No,No
9969,SaylorMoon,SMOON,5,2021-05-20 0:00:00,1.00E+15,0,0,4335,2.62E-10,59072.98897,-6.5924,0.53147033,1.22686889,-41.53188173,-41.26171855,-38.8619887,-55.5193316,0,0,262446.43,No,No,No
18754,Staked NEAR,STNEAR,6,2022-03-12 16:08:13,-1.00E+05,0,0,4336,7.289975863,59047.78812,-87.2541,0.70065257,2.75413408,-38.43470779,-57.48098193,-36.62741324,-34.23325169,0,0,0,No,No,No
17955,Colizeum,ZEUM,4,2022-02-08 8:29:37,1.00E+09,0,1.00E+09,4337,0.024531418,59037.25843,2.3233,0.47855765,-4.81267747,-40.0816231,-62.31657278,-62.31657278,-62.31657278,0,0,24531417.69,No,No,No
16781,ZURRENCY,ZURR,2,2022-01-03 12:16:16,56741,0,0,4338,2.376359648,58898.34271,62.8858,2.53170885,11.03843465,-42.58979785,-48.3511804,-55.0675164,-49.8994429,0,0,134837.02,No,No,No
13968,Gennix,GNNX,2,2021-11-05 12:40:06,1.00E+09,0,236079244,4339,0.010094113,58880.31056,-2.1567,-3.54113828,-17.07368151,-35.40744284,-41.79946444,-50.05948247,-59.55940763,0,0,10094112.83,No,No,No
9022,Satoshi,SATS,2,2021-03-30 0:00:00,-1.00E+05,0,0,4340,0.000297145,58711.96738,44.0839,-1.24443153,-1.35475502,-9.33451305,-26.44635541,-27.54374371,-32.82949676,0,0,0,No,No,No
16129,MiniTesla,MINITESLA,2,2021-12-16 6:51:34,1.00E+15,0,0,4341,3.38E-11,58599.83163,-6.9543,-0.51117447,-73.28820607,-79.78904467,-6.09313003,-64.91492955,-81.76453638,0,0,33824.44,No,No,No
11962,Bright Token,BRIGHT,7,2021-09-18 17:01:24,-1.00E+05,0,2.50E+07,4342,0.135933737,58493.23173,5.7174,-0.53738418,-1.60801945,-41.4758209,-47.98779649,-54.83406058,-57.05278878,0,0,3398343.44,No,No,No
17786,OneRing,RING,6,2022-02-01 11:38:49,1.00E+08,0,9532839229,4343,0.093785558,58399.96044,-13.2387,-0.28177651,-1.7400054,-40.14861101,-74.78408239,-90.49190655,-96.17958786,0,0,9378555.79,No,No,No
16465,Terra Name Service,TNS,5,2021-12-24 16:22:07,1.00E+08,0,1.00E+08,4344,0.010732201,58386.29876,-45.1666,-3.48448213,-40.19602052,-96.03573424,-97.33258095,-97.34568172,-94.52121417,0,0,1073220.11,No,No,No
14669,Ridge,RIDGE,6,2021-11-17 4:55:23,1.00E+12,0,1.00E+12,4345,3.15E-07,58193.15538,-12.256,3.1139997,-18.84716409,-61.57051974,-78.03870685,-79.53674999,-90.14508562,0,0,315007.65,No,No,No
9779,Supersonic Finance,SSN,3,2021-05-13 0:00:00,9.96E+14,0,0,4346,2.75E-10,58142.67046,-39.494,0.3657671,1.15714022,-51.15907133,-48.53384865,-61.60670024,-61.75850315,0,0,273834.03,No,No,No
10393,LEOPARD,LEOPARD,5,2021-06-10 0:00:00,1.00E+18,0,0,4347,1.29E-12,58128.82313,-3.8498,5.05612044,-6.16431509,-50.25188199,-70.28027608,-63.10749267,-76.66863226,0,0,1288803.9,No,No,No
19972,rLoop,RLOOP,2,2022-05-05 9:20:16,1.00E+09,0,57701094,4348,0.037945147,57921.19897,-25.0257,-1.23919448,-6.47759816,-43.68501393,-78.65901189,-78.65901189,-78.65901189,0,0,37945146.74,No,No,No
11042,NFTBooks,NFTBS,1,2021-07-24 0:00:00,1.00E+17,0,0,4349,5.96E-11,57736.27702,-3.6179,0.07058846,-2.89567827,-41.19944989,-55.24056349,-65.66114851,-78.22898703,0,0,5961641.73,No,No,No
7583,Auric Network,AUSCM,3,2020-11-03 0:00:00,-1.00E+05,0,3.00E+07,4350,0.023735827,57723.93822,14.9325,-0.63788345,0.67423437,-21.35246679,-46.55297467,-76.54112968,91.02109307,0,0,712074.82,No,No,No
19550,USDH Hubble Stablecoin,USDH,4,2022-04-14 19:31:51,0,0,0,4351,0.991963297,57657.92173,-75.1983,0.38984725,-0.31435185,-0.65953063,-1.0532791,-1.0532791,-1.0532791,0,0,0,No,No,No
9270,Bitcoin Bam,BTCBAM,3,2021-04-18 0:00:00,2.10E+07,0,2.10E+07,4352,0.734917946,57640.16224,37.11,0.00717129,3.01626103,-24.58457464,-26.46042807,-81.59415523,-91.18123904,0,0,15433276.87,No,No,No
11744,IVOGEL,IVG,3,2021-09-07 18:06:24,1.00E+09,0,1.00E+09,4353,1.34E-05,57639.40137,2.4939,-25.77430201,-23.10640957,-4.8316092,-27.04819871,-23.90840783,-30.16713916,0,0,13420.28,No,No,No
12060,XTblock,XTT-B20,4,2021-09-22 21:18:55,3.50E+08,0,3.50E+08,4354,0.087965398,57604.77322,0.0306,-0.20512958,-1.78876864,-24.9472839,-31.52764462,-20.09542365,-31.84181277,0,0,30787889.41,No,No,No
10411,Moonfarm Finance,MFO,2,2021-06-11 0:00:00,-1.00E+05,0,1.00E+08,4355,0.044092507,57506.57783,100.2183,-0.0062448,-2.41908911,-30.77159291,-47.86474128,-4.01753946,-48.20107091,0,0,4409250.67,No,No,No
13708,BFK Warzone,BFK,3,2021-11-01 23:09:56,1.00E+09,0,1.00E+09,4356,0.001039036,57488.55796,6.1279,1.56978334,1.36991309,19.56769873,18.71719377,16.17709713,-19.17326758,0,0,1039035.7,No,No,No
14229,WealthSecrets,WSC,2,2021-11-10 6:01:10,2.70E+10,0,2.70E+10,4357,6.58E-05,57479.93239,403.1984,-0.51117448,-0.18641098,-15.02596519,-38.95610651,-51.55282724,-37.64277981,0,0,1776842.67,No,No,No
14613,XSwap Protocol,XSP,3,2021-11-16 8:57:32,1.30E+10,0,12999900479,4358,0.002897311,57465.43043,12.5593,0.00717129,-3.3281925,-23.75441357,-3.44715411,-6.57545223,-31.05139142,0,0,37665044.28,No,No,No
16355,Tranquil Staked ONE,STONE,9,2021-12-22 1:44:54,29174088,0,29174088,4359,0.048987538,57313.47231,-36.7919,-1.18628715,-3.0952722,-28.56684155,-60.81083422,-63.13855989,-77.67396858,0,0,1429166.73,No,No,No
10831,Mimo Governance Token,MIMO,6,2021-07-11 0:00:00,1.00E+09,0,902755232.8,4360,0.041032383,57065.93517,60.2928,-1.07768677,-4.85639741,-14.80598779,-45.47145262,-39.84497857,-60.817363,0,0,41032382.65,No,No,No
8565,Exen Coin,BTXN,1,2021-02-23 0:00:00,1.50E+07,0,0,4361,0.838489562,56865.15294,-54.4098,0.23041475,-1.44468812,-17.7060408,-61.18055769,-63.32851561,-63.32851561,0,0,12577343.43,No,No,No
5090,Global Game Coin,GGC,3,2020-05-15 0:00:00,-1.00E+05,0,12726274,4362,1.878555226,56599.62543,0.7739,1.22926362,1.0098114,4.5455926,2.28662291,-21.96278461,-25.13637814,0,0,23907008.53,No,No,No
12925,DesireNFT,DESIRE,2,2021-10-20 8:07:33,1.00E+09,0,0,4363,0.00022679,56584.91877,-5.3995,0.00717129,-0.86809078,-24.65409228,-51.55614909,-62.65247158,-54.48303322,0,0,226789.52,No,No,No
17290,Solvent,SVT,4,2022-01-14 5:19:07,1.00E+08,0,1.00E+08,4364,0.069596813,56541.36679,50.2106,-0.02580121,-10.29638393,-19.17118993,-44.58488635,-48.29040769,-65.19476372,0,0,6959681.33,No,No,No
18437,Lean Management Token,LEAN,2,2022-02-28 16:54:34,2712233,0,3.00E+06,4365,1.940864957,56501.91883,20.1685,1.07702256,-1.71517747,-1.36942026,-10.94299699,-14.16648389,-43.67768545,0,0,5264077.99,No,No,No
18654,METALANDZ,$METAZ,3,2022-03-09 5:16:55,1.00E+12,0,1.00E+12,4366,2.56E-07,56499.2913,-20.1518,-0.51117448,-7.28557673,-17.950073,-42.18454625,-46.75132407,-67.38497514,0,0,256159.36,No,No,No
16644,Market Ledger,ML,2,2021-12-29 21:37:02,3847514,0,3847514,4367,0.206140744,56432.865,-10.9343,0.50960486,3.7968818,-3.13172366,-44.21422928,-51.91011989,-50.90899885,0,0,793129.4,No,No,No
6118,BitoPro Exchange Token,BITO,4,2020-08-04 0:00:00,5.00E+08,0,0,4368,0.054178815,56422.84333,304.9389,-2.10183882,-0.29091218,-5.10897202,-6.52611584,-11.73519892,-18.77493021,0,0,27089407.62,No,Yes,No
7200,Bidao,BID,12,2020-09-28 0:00:00,2.65E+09,0,2.65E+09,4369,0.003762441,56281.10946,-57.8489,-0.92348612,-2.52969497,-23.1420085,-53.02864897,-60.12272229,-62.02222505,0,0,9970467.65,No,No,No
11131,OEC ETH,ETHK,16,2021-08-02 0:00:00,-1.00E+05,0,0,4370,2017.624085,56198.78079,-16.0567,-1.55029484,-2.8574253,-16.17926387,-33.65215548,-40.68051774,-40.68051774,0,0,0,No,No,No
18930,DarleyGo Essence,DGE,1,2022-03-18 3:54:30,-1.00E+05,0,1.00E+09,4371,0.044126664,56185.38825,1956.664,2.9774068,2.1185839,-19.65635238,-55.32942072,-57.51901225,-57.51901225,0,0,44126663.86,No,No,No
17578,Ninneko (Mata),MATA,1,2022-01-24 4:36:31,1.00E+08,0,0,4372,0.001317868,56175.29369,-7.4393,-0.96882863,-9.1966381,-21.17980598,-36.43459855,-79.37622738,-96.11185822,0,0,131786.8,No,No,No
13103,Vigorus,VIS,14,2021-10-24 16:18:11,0,0,0,4373,0.000227904,56172.13068,-31.9969,0.7545246,1.58920844,-54.42793801,-95.34577922,-96.39932214,-99.74834149,0,0,0,No,No,No
5434,pTokens BTC,PBTC,9,2020-04-12 0:00:00,2.10E+07,0,2.10E+07,4374,29454.06415,56017.45186,482.8187,-0.91566036,9.24815862,-10.17340457,25.76710756,-28.53634004,-33.17020457,0,0,6.19E+11,No,No,No
13198,NuNet,NTX,2,2021-10-25 21:40:50,1.00E+09,0,1.00E+09,4375,0.023315646,55853.40438,-62.9857,-1.36537617,-4.90062413,-18.30686297,-44.90979117,-37.64851872,-59.23413909,0,0,23315646.07,No,No,No
11207,Bitcoin Asia,BTCA,2,2021-08-09 0:00:00,1.00E+09,0,1.00E+09,4376,0.001093792,55835.99646,0.8459,0.11267016,2.80192253,18.29572613,-24.29595071,-1.89233718,-57.3369074,0,0,1093791.84,No,No,No
8622,Bancor Governance Token,VBNT,3,2021-03-01 0:00:00,-1.00E+05,0,55505930,4377,0.827367119,55821.09317,-49.1314,0.55824777,-1.20335664,-40.13755045,-43.76430032,-44.3667322,-54.94518566,0,0,45923781.37,No,No,No
17994,pFTM,PFTM,1,2022-02-09 13:22:32,36566,0,36566,4378,0.325495882,55811.52321,-7.0033,-0.91736894,-3.11541077,-54.61132846,-59.11415409,-67.92837639,-97.03965869,0,0,11902.08,No,No,No
12854,PAPPAY,PAPPAY,4,2021-10-18 21:38:58,1.00E+12,0,1.00E+12,4379,1.95E-07,55707.59293,0.819,-0.55366931,-2.12158154,-31.1443206,-16.00306866,-36.99731465,-55.77090611,0,0,194706.77,No,No,No
16923,Gamma,GAMMA,4,2022-01-06 3:40:39,1.00E+08,0,1.00E+08,4380,0.125675883,55616.45974,-47.4481,-1.34705791,-0.38739662,-47.70683688,-67.00385107,-76.96854295,-66.44334965,0,0,12567588.25,No,No,No
8232,UniDex,UNIDX,5,2021-01-11 0:00:00,4.00E+06,0,0,4381,1.078903242,55545.85078,64.2789,-1.32088275,1.94095358,-23.0302434,-30.98241662,-3.37002022,3.42415111,0,0,4315612.97,No,No,No
14978,Let's Go Brandon Token,LGBT,3,2021-11-22 12:26:13,8.10E+16,0,8.10E+16,4382,1.13E-11,55478.6944,0.9463,0.04045584,3.04657156,3.51756359,7.55230403,17.42604436,58.7337224,0,0,911598.68,No,No,No
8316,XUSD Stable,XUSD,1,2021-01-25 0:00:00,-1.00E+05,0,0,4383,0.992679726,55456.51869,0.5276,0.03818149,-0.00162622,52.59313106,11.28354193,11.0280759,11.05708587,0,0,0,No,No,No
6745,CEDARS,CEDS,3,2020-08-28 0:00:00,1.00E+09,0,0,4384,0.775290478,55429.21807,-4.7717,-2.10585172,1.57473221,-0.83317598,1.26947165,48.40441934,195.1479271,0,0,775290477.8,No,No,No
13590,DXBPay,DXB,2,2021-11-01 1:01:38,5.00E+14,0,0,4385,9.48E-09,55391.66347,29.4654,-29.75363553,16.92711226,-18.61298172,-47.07981979,-48.11560664,-65.44255457,0,0,4738587.86,No,No,No
12228,EnterDAO,ENTR,7,2021-09-30 19:45:37,1.00E+08,0,1.00E+08,4386,0.077048686,55362.42655,4.1318,0.47158368,-0.67851511,-53.0915016,-59.84086838,-82.62931936,-92.59485741,0,0,7704868.57,No,No,No
17183,Lum Network,LUM,3,2022-01-12 7:49:43,-1.00E+05,0,0,4387,0.002109133,55297.36048,17.0715,-1.40699873,3.46151067,-50.64151285,-71.72396019,-82.25902729,-84.2564107,0,0,0,No,No,No
20111,Green Life Energy,GLE,1,2022-05-13 5:45:38,5.00E+08,0,5.00E+08,4388,0.035777707,55269.61818,-33.7832,-1.13649412,9.14309694,18.72949182,18.72949182,18.72949182,18.72949182,0,0,17888853.6,No,No,No
9524,Media Network,MEDIA,6,2021-05-01 0:00:00,-1.00E+05,0,0,4389,30.17388691,55199.8308,-23.4663,-0.08102945,-1.00262071,-6.3050136,-10.41574384,-11.81986497,-15.47650302,0,0,0,No,No,No
14915,UniX Gaming,UNIX,10,2021-11-22 1:16:01,1.00E+09,0,209083333,4390,0.100896391,55171.64696,-31.0364,0.05060682,5.96108944,-22.96590487,-46.02268677,-47.9466353,-59.68301094,0,0,100896391.3,No,No,No
14931,NSUR COIN,NSUR,2,2021-11-22 3:39:26,2.00E+11,0,0,4391,0.000501529,55158.63307,16.8347,0.80944212,-8.35871346,-24.76749776,-47.09965385,-43.03765551,-38.47399301,0,0,100305703.1,No,No,No
17818,CoinRadr,RADR,2,2022-02-03 4:35:59,1.00E+08,0,1.00E+08,4392,0.002636066,55088.75914,1.1877,-0.40878674,-0.2824377,-21.50584656,-48.05417918,-52.7325294,-72.89831713,0,0,263606.59,No,No,No
5175,Bitcoin Vault,BTCV,15,2020-01-24 0:00:00,2.10E+07,0,13387175,4393,2.146950275,54984.95663,-0.7994,-1.0543214,-11.92867496,-25.56134237,-47.44205356,-56.67435847,-60.39051551,0,0,45085955.77,Yes,No,No
19123,MetaSpets,MSP,3,2022-03-28 7:06:24,5.00E+08,0,5.00E+08,4394,0.123950294,54880.4354,-67.1631,-0.76855853,-3.22393694,12.2879688,-29.34711438,-29.34711438,-29.34711438,0,0,61975147.06,No,No,No
18456,Shiba Inu Mother,SHIBM,1,2022-03-01 6:48:59,1.75E+15,0,0,4395,4.60E-09,54585.12481,-7.3278,-4.16440552,4.54743993,-20.76582428,-67.41675265,-70.55397252,-80.53515894,0,0,8042098.28,No,No,No
19524,Avocado,AVO,1,2022-04-14 8:23:46,1.00E+11,0,0,4396,2.83E-05,54446.18219,1587.2476,-0.56730441,-0.98084314,-22.83700395,-37.07769513,-41.21650911,-41.21650911,0,0,2827068.45,No,No,No
13269,Dexigas,DXG,3,2021-10-26 8:10:52,2.00E+11,0,2.00E+11,4397,3.46E-06,54329.05015,-1.2255,-0.5389149,-0.83878999,-30.58368478,-31.94577142,-28.99901701,-36.91585992,0,0,691638.22,No,No,No
8737,GSPI Shopping.io Governance,GSPI,9,2021-03-09 0:00:00,1.00E+06,0,1.00E+06,4398,0.929522001,54277.79471,9.4976,0.42510912,-3.09298439,-18.94260298,-30.53635536,-34.75061398,-62.49269608,0,0,929522,No,No,No
16785,Son of Doge V2,SODV2,2,2022-01-03 14:39:05,-1.00E+05,0,0,4399,1.03E-14,54215.96435,633.7961,-2.23544414,-89.06182402,-93.70174108,-95.92614695,-98.57135967,-97.92076886,0,0,0,No,No,No
8665,Parallel,PAR,12,2021-03-03 0:00:00,-1.00E+05,0,0,4400,1.042232717,54167.02922,-13.4323,0.08485291,-0.41005328,-1.22226756,-3.30964076,-5.18186567,-9.35063323,0,0,0,No,No,No
17876,FONE,FONE,1,2022-02-06 0:32:05,-1.00E+05,0,1.00E+10,4401,1.14E-05,54145.19366,3.6477,0.44889908,-4.28783949,-23.14248502,-18.88134056,-40.1741391,-58.28914016,0,0,113594.58,No,No,No
9047,CARD.STARTER,CARDS,15,2021-03-31 0:00:00,-1.00E+05,0,0,4402,0.63429829,54108.71198,141.7118,-0.41089167,0.75838987,-20.87763125,-52.446774,-60.01477406,-74.03164958,0,0,0,No,No,No
10132,Duet Protocol,DUET,4,2021-05-29 0:00:00,4.20E+08,0,4.20E+08,4403,0.062681368,53869.42964,30.2802,-0.62856177,-5.56122562,-27.03691173,-51.64947662,-83.41885249,-79.97437173,0,0,26326174.76,No,No,No
9002,Busy DAO,BUSY,5,2021-03-29 0:00:00,-1.00E+05,0,2.55E+08,4404,0.00568592,53847.20069,-30.9574,0.79569929,-1.81538465,-18.64990505,-42.22988435,-28.62628788,-51.41866817,0,0,1449909.7,No,No,No
19450,Doubloon,DBL,3,2022-04-11 6:01:01,1.00E+08,0,0,4405,0.055961915,53783.87395,-2.7212,0.21277724,0.16087755,-46.01945841,-58.71487665,-63.00556074,-63.00556074,0,0,5596191.47,No,No,No
13889,ZUNA,ZUNA,2,2021-11-04 8:43:09,1.00E+15,0,0,4406,1.33E-08,53766.22358,-9.835,-2.27511142,-6.04774999,-29.32610258,-43.01183132,-44.53438296,-59.52693669,0,0,13340940.72,No,No,No
9450,BLACKHOLE PROTOCOL,BLACK,5,2021-04-26 0:00:00,1.00E+08,0,0,4407,0.002498016,53765.01938,-3.2481,-0.55610748,-1.34373261,-63.59768755,-69.95298563,-72.03904663,-81.01959158,0,0,249801.59,No,No,No
12040,Buff Doge Coin,DOGECOIN,8,2021-09-21 19:07:27,1.00E+15,0,9.99E+13,4408,3.75E-09,53756.37845,-75.0619,1.57681373,0.1093546,-30.02973004,-40.03546223,-41.54126468,-63.98204446,0,0,3752968.6,No,No,No
19577,YUSD Stablecoin,YUSD,3,2022-04-15 16:19:00,-1.00E+05,0,218122096.9,4409,0.992685432,53566.03932,17.4502,-1.48738757,-0.14445791,-1.26947594,-1.91681755,-1.91681755,-1.91681755,0,0,216526627.9,No,No,No
12296,Picipo,PICIPO,2,2021-10-04 14:15:40,1.00E+08,0,0,4410,0.007055575,53523.44615,-3.1528,-1.16048733,-1.99292809,-16.58453314,-41.38084406,-38.62852337,-67.76309012,0,0,705557.48,No,No,No
11168,Vent Finance,VENT,9,2021-08-05 0:00:00,2.50E+08,0,0,4411,0.049534614,53438.94141,93.6087,0.0215488,-0.93516154,-29.14241298,-61.22163865,-59.58615195,-80.20489869,0,0,12383653.49,No,No,No
8176,Firdaos,FDO,1,2021-01-05 0:00:00,1920241,0,0,4412,0.066847961,53410.57704,-23.4489,12.9935804,6.97611246,-3.30037703,-26.51872853,-45.87166904,-59.84732286,0,0,128364.19,No,No,No
20035,Era7: Game of Truth,GOT,1,2022-05-09 7:49:12,-1.00E+05,0,0,4413,0.134105462,53393.26422,15.1321,0.45473039,5.17820976,-29.48297806,-28.38451062,-28.38451062,-28.38451062,0,0,0,No,No,No
11242,Moonpot,POTS,19,2021-08-13 0:00:00,1.00E+07,0,1.00E+07,4414,0.235344051,53333.62282,-12.9069,-0.08139627,3.39701123,-37.64582777,-66.88231199,-71.41973896,-80.57320862,0,0,2353440.51,No,No,No
15866,PayNet Coin,PAYN,2,2021-12-09 14:43:04,5.60E+08,0,5.60E+08,4415,0.093033159,53224.27449,79.5424,0.00717129,-0.13881222,-3.64569511,-5.55956036,-5.8966456,-6.81959493,0,0,52098568.99,No,No,No
16399,Coreum,CORE,2,2021-12-23 6:20:21,5.00E+08,0,0,4416,0.303676022,53196.26742,-18.8746,-0.46358854,-4.98084746,-38.49801471,-41.14121204,-34.76248144,-57.36969407,0,0,151838011.1,No,No,No
18943,0xDAO V2,OXD V2,6,2022-03-20 1:35:17,-1.00E+05,0,2324605,4417,0.351236141,53016.3893,822.9266,-0.90519999,-29.58560549,-40.38748412,-55.94923768,-70.7185683,-70.7185683,0,0,816485.29,No,No,No
11675,Dope Wars Paper,PAPER,9,2021-09-06 16:20:44,1.00E+09,0,0,4418,0.008057062,52905.19906,-14.4807,-0.61509972,6.90135376,-14.05067047,-31.98621761,-9.37077502,-64.30525004,0,0,8057062.1,No,No,No
18576,Heal The World,HEAL,2,2022-03-04 15:42:07,1.00E+12,0,1.00E+12,4419,8.59E-07,52893.22839,-4.2441,-0.11376908,-15.94546848,-28.02902385,-48.76798807,-65.50214681,-89.12605381,0,0,859188.51,No,No,No
8147,WanSwap,WASP,8,2020-12-30 0:00:00,2.10E+08,0,2.10E+08,4420,0.006122386,52786.46945,-6.9803,-0.37700059,-3.31353905,-38.8243862,-65.24076382,-73.62685388,-76.34591406,0,0,1285701.11,No,Yes,No
15876,Bomb Money,BOMB,3,2021-12-09 18:30:47,1711266,0,1711266,4421,2.645296349,52780.67448,-19.9306,-0.67677517,-0.59335328,-18.58072056,-35.2686798,-18.31551039,-18.17455553,0,0,4526805.7,No,No,No
13400,MojitoSwap,MJT,6,2021-10-27 9:40:56,1.00E+08,0,1.00E+08,4422,0.580549023,52674.00446,-16.7404,-0.23518892,0.75245049,-13.11074643,-41.4429827,-47.81585709,-60.29825344,0,0,58054902.33,No,Yes,No
12907,Vires Finance,VIRES,2,2021-10-20 4:58:50,35404,0,35404.8,4423,69.82867022,52512.38459,-28.7621,-2.37354524,-6.39655414,-21.01961015,-41.05676691,-26.99075154,-5.04877003,0,0,2472214.24,No,No,No
12930,Cpos Cloud Payment,CPOS,4,2021-10-20 12:40:38,8.00E+08,0,8.00E+08,4424,0.000659788,52499.74072,9.4004,-2.54576373,-10.90852276,-30.0622751,100.4931331,9.19300707,-82.1092506,0,0,527830.14,No,No,No
18186,ELYFI,ELFI,4,2022-02-18 6:53:36,1.00E+08,0,1.00E+08,4425,0.048236169,52440.24839,-13.3002,-1.98544214,0.23054629,-21.53685432,-27.30727237,-26.10663172,-30.88770074,0,0,4823616.86,No,No,No
19045,CareCoin,CARES,1,2022-03-24 9:01:23,4.50E+16,0,6.00E+16,4426,1.91E-09,52395.22859,41.5391,-0.9859458,15.87372032,-32.25932233,1676.613052,3846.026552,3846.026552,0,0,85811874.95,No,No,No
6312,1X Short BNB Token,BNBHEDGE,2,2020-08-07 0:00:00,-1.00E+05,0,0,4427,8.599847072,52306.90395,38.8104,1.8708965,0.10042731,2.16325511,24.09927724,12.91956542,15.37987605,0,0,0,No,No,No
10291,Convex CRV,CVXCRV,12,2021-06-05 0:00:00,-1.00E+05,0,31727030,4428,1.330362554,52054.14339,6.013,-3.29559161,-5.80973773,-37.02383164,-40.24517521,-35.55465225,-55.25467967,0,0,42208452.66,No,No,No
15973,Zero,ZERO,1,2021-12-13 7:20:01,10101010101,0,10101010101,4429,0.046516933,52194.32309,-98.0983,-1.34641753,6.63902776,-55.22779559,-67.18065028,-69.16169272,-72.35752078,0,0,469868006.8,No,No,No
15517,WoopMoney,WMW,3,2021-12-02 14:03:29,2.00E+10,0,2.00E+10,4430,2.30E-06,52169.70486,47.5932,14.23508772,14.4771555,-36.63007543,-11.23739294,11.94494967,-8.81252962,0,0,46011.3,No,No,No
13105,MetaWars,WARS,9,2021-10-27 13:06:00,1.50E+09,0,1.50E+09,4431,0.008220168,52108.66732,-16.5557,-0.0355086,-4.5770316,-22.4748134,-61.67104134,-67.01350313,-92.54090437,0,0,12330252.33,No,No,No
12516,Dog Collar,COLLAR,7,2021-10-08 10:03:42,5.00E+14,0,5.00E+14,4432,5.23E-09,52045.40889,799.9894,-1.30990878,3.54172854,-13.39535797,-50.13968539,-50.16280929,-70.82304266,0,0,2616906.01,No,No,No
18199,Peakmines PEAK,PEAK,2,2022-02-19 13:29:33,1.00E+07,0,1.00E+07,4433,0.004111837,51956.88237,-69.1233,-0.53174868,-16.93671302,-93.16575953,-96.92418016,-98.19400241,-99.36675752,0,0,41118.37,No,No,No
13698,Real Realm,REAL,5,2021-11-01 12:42:33,1.00E+09,0,15800000,4434,0.000583795,51793.55457,72.3619,3.11483786,4.48276677,-57.73302773,-89.09978891,-87.73457159,-96.68915281,0,0,583795,No,No,No
15758,LimoCoin Swap,LMCSWAP,5,2021-12-07 23:14:29,1.65E+09,0,1.65E+09,4435,0.004945815,51770.93443,93.9811,3.03062262,1.69741095,-29.70339439,-53.70034179,-67.62934655,-87.92937325,0,0,8160594.97,No,No,No
13745,Polygonum Online,POG,6,2021-11-30 5:20:03,1.00E+08,0,1.00E+08,4436,0.107984992,51739.48229,-22.7679,-1.02664921,-0.6541983,4.25895567,-37.14201868,-4.03541152,-60.10754287,0,0,10798499.25,No,No,No
19101,MetaMate,MTM,5,2022-03-28 2:49:43,1.00E+09,0,0,4437,0.003276862,51706.10351,81.2845,-1.45794894,-2.0731406,-32.40883588,-72.19220294,-85.10897961,-85.10897961,0,0,3276861.66,No,No,No
18468,Amara Finance,MARA,2,2022-03-01 10:01:02,1.50E+09,0,1.50E+09,4438,0.00534608,51645.05981,63.4389,1.68513325,9.79549375,-31.98226897,-70.93730413,-66.36963641,-69.85474124,0,0,8019120.42,No,No,No
15355,Baby Lovely Inu,BLOVELY,9,2021-11-30 6:12:51,1.00E+14,0,1.00E+14,4439,2.03E-09,51537.37775,-21.9169,0.17361367,1.57408759,-41.37815971,-51.87951747,-58.39564594,-76.32218437,0,0,202949.66,No,No,No
8282,Koinos,KOIN,3,2021-01-19 0:00:00,1.00E+08,0,0,4440,0.295021383,51513.89874,-22.8759,-1.89204656,2.01499409,-14.26202123,-17.95419941,-44.69504208,-46.64151759,0,0,29502138.27,No,No,No
7203,Puriever,PURE,2,2020-09-28 0:00:00,-1.00E+05,0,1.20E+09,4441,0.032447194,51464.62851,16.7845,-0.5089447,-2.21942739,-16.09539661,-42.16044796,-44.02604338,-47.48015036,0,0,38936632.79,No,No,No
